,activity_id,assay_chembl_id,assay_description,assay_type,Name,relation,target_chembl_id,target_organism,type,units,IC50,pIC50,Smiles,standard_inchi,standard_inchi_key,organism,pref_name,target_type,uniprot_id,simFragName,simFragSmiles,simFragScore,mcsFragName,mcsFragSmiles,mcsFragRatio
628,17724868,CHEMBL3887687,"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.",B,CHEMBL3967872,=,CHEMBL2959,Homo sapiens,IC50,nM,30,7.522878745,CC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(C)c3c2)n1,"InChI=1S/C17H14N4O/c1-3-5-16(22)21-15-7-4-6-14(20-15)12-8-13-11(2)9-18-17(13)19-10-12/h4,6-10H,1-2H3,(H,18,19)(H,20,21,22)",BVGQRQFYDJKNLY-UHFFFAOYSA-N,Homo sapiens,Tyrosine-protein kinase ITK/TSK,SINGLE PROTEIN,Q08881,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.372881356,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
642,17724857,CHEMBL3887687,"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.",B,CHEMBL3966831,=,CHEMBL2959,Homo sapiens,IC50,nM,30,7.522878745,CCC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)n1,"InChI=1S/C17H13ClN4O/c1-2-3-7-16(23)22-15-6-4-5-14(21-15)11-8-12-13(18)10-20-17(12)19-9-11/h4-6,8-10H,2H2,1H3,(H,19,20)(H,21,22,23)",QPHXOVMYLFDNNN-UHFFFAOYSA-N,Homo sapiens,Tyrosine-protein kinase ITK/TSK,SINGLE PROTEIN,Q08881,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.380165289,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
662,17724849,CHEMBL3887687,"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.",B,CHEMBL3964955,=,CHEMBL2959,Homo sapiens,IC50,nM,30,7.522878745,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)n1,"InChI=1S/C15H11ClN4O/c1-2-14(21)20-13-5-3-4-12(19-13)9-6-10-11(16)8-18-15(10)17-7-9/h2-8H,1H2,(H,17,18)(H,19,20,21)",SCGPRWAOEPYMGB-UHFFFAOYSA-N,Homo sapiens,Tyrosine-protein kinase ITK/TSK,SINGLE PROTEIN,Q08881,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.365217391,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
682,17724859,CHEMBL3887687,"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.",B,CHEMBL3962931,=,CHEMBL2959,Homo sapiens,IC50,nM,30,7.522878745,CC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)n1,"InChI=1S/C16H11ClN4O/c1-2-4-15(22)21-14-6-3-5-13(20-14)10-7-11-12(17)9-19-16(11)18-8-10/h3,5-9H,1H3,(H,18,19)(H,20,21,22)",SHWCVOJZLIWKHV-UHFFFAOYSA-N,Homo sapiens,Tyrosine-protein kinase ITK/TSK,SINGLE PROTEIN,Q08881,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.372881356,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
725,17724866,CHEMBL3887687,"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.",B,CHEMBL3958612,=,CHEMBL2959,Homo sapiens,IC50,nM,30,7.522878745,C#CC(=O)Nc1cccc(-c2cnc3[nH]cc(C)c3c2)n1,"InChI=1S/C16H12N4O/c1-3-15(21)20-14-6-4-5-13(19-14)11-7-12-10(2)8-17-16(12)18-9-11/h1,4-9H,2H3,(H,17,18)(H,19,20,21)",XNNLVLMTJFYFDM-UHFFFAOYSA-N,Homo sapiens,Tyrosine-protein kinase ITK/TSK,SINGLE PROTEIN,Q08881,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.382608696,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
801,17724855,CHEMBL3887687,"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.",B,CHEMBL3951591,=,CHEMBL2959,Homo sapiens,IC50,nM,30,7.522878745,CCC#CC(=O)Nc1cccc(-c2cnc3[nH]ccc3c2)n1,"InChI=1S/C17H14N4O/c1-2-3-7-16(22)21-15-6-4-5-14(20-15)13-10-12-8-9-18-17(12)19-11-13/h4-6,8-11H,2H2,1H3,(H,18,19)(H,20,21,22)",PONLBKGOPAWBDS-UHFFFAOYSA-N,Homo sapiens,Tyrosine-protein kinase ITK/TSK,SINGLE PROTEIN,Q08881,Mpro-x0434,O=C(Nc1ccccc1)Nc1cccnc1,0.36036036,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
902,17722126,CHEMBL3887618,"In Vitro Assay: Human recombinant PDE10A2 was expressed in Sf9 cells, using a recombinant baculovirus construct containing the full length sequence containing a 6Ã¿His sequence following the start Met to allow metal affinity purification of the recombinant protein. Cells were harvested and the phosphodiesterase protein was purified by metal chelate chromatography on Ni-sepharose 6FF.The affinity of the compounds of Formula (I) for phophodiesterases (PDE) was measured by a scintillation proximity assay (SPA). PDE Yttrium Silicate SPA beads allow PDE activity to be measured by direct binding of the primary phosphate groups of non-cyclic AMP or GMP to the beads via a complex iron chelation mechanism. The amount of bound tritiated product ([3H]-AMP) is measured by liquid scintillation counting.The compounds were dissolved and diluted in 100% DMSO in polystyrene plates to a concentration of 100-fold the final concentration in the assay. Human PDE10A enzyme solution (10 uL) was added.",B,CHEMBL3941093,=,CHEMBL4409,Homo sapiens,IC50,nM,3,8.522878745,O=C(O)CNc1ccc(-c2c(/C=C/c3ccc4ccccc4n3)nc3c(N4CCOCC4)ccnn23)cn1,"InChI=1S/C28H25N7O3/c36-26(37)18-30-25-10-6-20(17-29-25)27-23(9-8-21-7-5-19-3-1-2-4-22(19)32-21)33-28-24(11-12-31-35(27)28)34-13-15-38-16-14-34/h1-12,17H,13-16,18H2,(H,29,30)(H,36,37)/b9-8+",WCSFUPNVELAOTD-CMDGGOBGSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1249,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,0.353658537,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
939,17724856,CHEMBL3887687,"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.",B,CHEMBL3937076,=,CHEMBL2959,Homo sapiens,IC50,nM,30,7.522878745,C#CC(=O)Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)n1,"InChI=1S/C15H9ClN4O/c1-2-14(21)20-13-5-3-4-12(19-13)9-6-10-11(16)8-18-15(10)17-7-9/h1,3-8H,(H,17,18)(H,19,20,21)",DZAHHFCGFLVKIL-UHFFFAOYSA-N,Homo sapiens,Tyrosine-protein kinase ITK/TSK,SINGLE PROTEIN,Q08881,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.365217391,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
950,17723241,CHEMBL3887642,"Diaxonhit Phosphodiesterase Assay: The phosphodiesterase assay was developed using the LANCE cAMP kit (PerkinElmer). The assay buffer contained HBSS with 5 mM HEPES, 0.1% BSA, and 1.5 mM MgCl2, pH 7.4. PDE10A (BPS Bioscience) was used at 200 pg/well (with a specific activity of 3200 pmole/min/ug with assay conditions: 10 mM Tris-HCl, pH 7.4, 10 mM MgCl2, 1 mM MnCl2, 200 uM cAMP, 2.5 kU 5' nucleotidase, 37° C., 20 min) and PDE4D3 (BPS Bioscience) was used at 100 pg/well (with a specific activity of 32713 pmole/min/ug with assay conditions: 10 mM Tris-HCl, pH 7.4, 10 mM MgCl2, 1 mM MnCl2, 200 uM cAMP, 2.5 kU 5' nucleotidase, 37° C., 20 min). The Biotin-cAMP tracer, supplied in 10 mmol/L Tris-HCl buffered (pH 8.0) salt solution with 1 mmol/L ethylenediaminetetraacetic acid (EDTA), 0.1% bovine serum albumin (BSA), and 0.05% sodium azide, is used at a dilution of 1/375. The assay detection mixture contained the LANCE Eu-W8044 labeled streptavidin 1/2250 (supplied in 50 mmol/L Tris-HCl buffer).",B,CHEMBL3935904,=,CHEMBL4409,Homo sapiens,IC50,nM,11,7.958607315,CCCc1ncc(Cc2cc3cc(OC)ccc3nc2NCCNC(C)=O)c2cc(OC)c(OC)cc12,"InChI=1S/C29H34N4O4/c1-6-7-26-24-16-28(37-5)27(36-4)15-23(24)21(17-32-26)13-20-12-19-14-22(35-3)8-9-25(19)33-29(20)31-11-10-30-18(2)34/h8-9,12,14-17H,6-7,10-11,13H2,1-5H3,(H,30,34)(H,31,33)",KQHKHTXCGKNFMG-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0104,CC(=O)NCCc1c[nH]c2ccc(F)cc12,0.36,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
1018,17724867,CHEMBL3887687,"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.",B,CHEMBL3927614,=,CHEMBL2959,Homo sapiens,IC50,nM,30,7.522878745,CCC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(C)c3c2)n1,"InChI=1S/C18H16N4O/c1-3-4-8-17(23)22-16-7-5-6-15(21-16)13-9-14-12(2)10-19-18(14)20-11-13/h5-7,9-11H,3H2,1-2H3,(H,19,20)(H,21,22,23)",OOOQAVNQHIRWMO-UHFFFAOYSA-N,Homo sapiens,Tyrosine-protein kinase ITK/TSK,SINGLE PROTEIN,Q08881,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.380165289,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
1078,17724854,CHEMBL3887687,"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.",B,CHEMBL3920364,=,CHEMBL2959,Homo sapiens,IC50,nM,30,7.522878745,C#CC(=O)Nc1cccc(-c2cnc3[nH]ccc3c2)n1,"InChI=1S/C15H10N4O/c1-2-14(20)19-13-5-3-4-12(18-13)11-8-10-6-7-16-15(10)17-9-11/h1,3-9H,(H,16,17)(H,18,19,20)",YVMSMMXWFIRZCX-UHFFFAOYSA-N,Homo sapiens,Tyrosine-protein kinase ITK/TSK,SINGLE PROTEIN,Q08881,Mpro-x0434,O=C(Nc1ccccc1)Nc1cccnc1,0.380952381,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
1188,17723242,CHEMBL3887642,"Diaxonhit Phosphodiesterase Assay: The phosphodiesterase assay was developed using the LANCE cAMP kit (PerkinElmer). The assay buffer contained HBSS with 5 mM HEPES, 0.1% BSA, and 1.5 mM MgCl2, pH 7.4. PDE10A (BPS Bioscience) was used at 200 pg/well (with a specific activity of 3200 pmole/min/ug with assay conditions: 10 mM Tris-HCl, pH 7.4, 10 mM MgCl2, 1 mM MnCl2, 200 uM cAMP, 2.5 kU 5' nucleotidase, 37° C., 20 min) and PDE4D3 (BPS Bioscience) was used at 100 pg/well (with a specific activity of 32713 pmole/min/ug with assay conditions: 10 mM Tris-HCl, pH 7.4, 10 mM MgCl2, 1 mM MnCl2, 200 uM cAMP, 2.5 kU 5' nucleotidase, 37° C., 20 min). The Biotin-cAMP tracer, supplied in 10 mmol/L Tris-HCl buffered (pH 8.0) salt solution with 1 mmol/L ethylenediaminetetraacetic acid (EDTA), 0.1% bovine serum albumin (BSA), and 0.05% sodium azide, is used at a dilution of 1/375. The assay detection mixture contained the LANCE Eu-W8044 labeled streptavidin 1/2250 (supplied in 50 mmol/L Tris-HCl buffer).",B,CHEMBL3907941,=,CHEMBL4409,Homo sapiens,IC50,nM,9.7,8.013228266,CCCc1ncc(Cc2cc3cc(OC)ccc3nc2NCC)c2cc(OC)c(OC)cc12,"InChI=1S/C27H31N3O3/c1-6-8-24-22-15-26(33-5)25(32-4)14-21(22)19(16-29-24)12-18-11-17-13-20(31-3)9-10-23(17)30-27(18)28-7-2/h9-11,13-16H,6-8,12H2,1-5H3,(H,28,30)",CVPGWDRVBLWHOD-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0305,CCNc1ccc(C#N)cn1,0.272,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
1253,17740978,CHEMBL3887984,"In Vitro Assay hPDE10a: Human recombinant PDE10A2 was expressed in Sf9 cells, using a recombinant baculovirus construct containing the full length sequence containing a 6×His sequence following the start Met to allow metal affinity purification of the recombinant protein. Cells were harvested and the phosphodiesterase protein was purified by metal chelate chromatography on Ni-sepharose 6FF.The affinity of the compounds of Formula (I) for phophodiesterases (PDE) was measured by a scintillation proximity assay (SPA). PDE Yttrium Silicate SPA beads allow PDE activity to be measured by direct binding of the primary phosphate groups of non-cyclic AMP or GMP to the beads via a complex iron chelation mechanism. The amount of bound tritiated product ([3H]-AMP) is measured by liquid scintillation counting.The compounds were dissolved and diluted in 100% DMSO in polystyrene plates to a concentration of 100-fold the final concentration in the assay. Human PDE10A enzyme solution (10 uL) was added to 20 ¿L, of incub",B,CHEMBL3900411,=,CHEMBL4409,Homo sapiens,IC50,nM,2,8.698970004,O=C(O)CNc1ccc(-c2cnc(N3CCOCC3)c3nc(COc4ccc5ccccc5n4)cn23)cn1,"InChI=1S/C27H25N7O4/c35-25(36)15-29-23-7-5-19(13-28-23)22-14-30-26(33-9-11-37-12-10-33)27-31-20(16-34(22)27)17-38-24-8-6-18-3-1-2-4-21(18)32-24/h1-8,13-14,16H,9-12,15,17H2,(H,28,29)(H,35,36)",BABWOKIWSMXDMB-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1249,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,0.353658537,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
1274,17723278,CHEMBL3887642,"Diaxonhit Phosphodiesterase Assay: The phosphodiesterase assay was developed using the LANCE cAMP kit (PerkinElmer). The assay buffer contained HBSS with 5 mM HEPES, 0.1% BSA, and 1.5 mM MgCl2, pH 7.4. PDE10A (BPS Bioscience) was used at 200 pg/well (with a specific activity of 3200 pmole/min/ug with assay conditions: 10 mM Tris-HCl, pH 7.4, 10 mM MgCl2, 1 mM MnCl2, 200 uM cAMP, 2.5 kU 5' nucleotidase, 37° C., 20 min) and PDE4D3 (BPS Bioscience) was used at 100 pg/well (with a specific activity of 32713 pmole/min/ug with assay conditions: 10 mM Tris-HCl, pH 7.4, 10 mM MgCl2, 1 mM MnCl2, 200 uM cAMP, 2.5 kU 5' nucleotidase, 37° C., 20 min). The Biotin-cAMP tracer, supplied in 10 mmol/L Tris-HCl buffered (pH 8.0) salt solution with 1 mmol/L ethylenediaminetetraacetic acid (EDTA), 0.1% bovine serum albumin (BSA), and 0.05% sodium azide, is used at a dilution of 1/375. The assay detection mixture contained the LANCE Eu-W8044 labeled streptavidin 1/2250 (supplied in 50 mmol/L Tris-HCl buffer).",B,CHEMBL3897647,=,CHEMBL4409,Homo sapiens,IC50,nM,32,7.494850022,CCNc1nc2ccc(OC)cc2cc1Cc1cncc2cc(OC)c(OC)cc12,"InChI=1S/C24H25N3O3/c1-5-26-24-16(8-15-10-19(28-2)6-7-21(15)27-24)9-17-13-25-14-18-11-22(29-3)23(30-4)12-20(17)18/h6-8,10-14H,5,9H2,1-4H3,(H,26,27)",LDBBGSCFQQCQIP-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0305,CCNc1ccc(C#N)cn1,0.273504274,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
1292,17740939,CHEMBL3887984,"In Vitro Assay hPDE10a: Human recombinant PDE10A2 was expressed in Sf9 cells, using a recombinant baculovirus construct containing the full length sequence containing a 6×His sequence following the start Met to allow metal affinity purification of the recombinant protein. Cells were harvested and the phosphodiesterase protein was purified by metal chelate chromatography on Ni-sepharose 6FF.The affinity of the compounds of Formula (I) for phophodiesterases (PDE) was measured by a scintillation proximity assay (SPA). PDE Yttrium Silicate SPA beads allow PDE activity to be measured by direct binding of the primary phosphate groups of non-cyclic AMP or GMP to the beads via a complex iron chelation mechanism. The amount of bound tritiated product ([3H]-AMP) is measured by liquid scintillation counting.The compounds were dissolved and diluted in 100% DMSO in polystyrene plates to a concentration of 100-fold the final concentration in the assay. Human PDE10A enzyme solution (10 uL) was added to 20 ¿L, of incub",B,CHEMBL3894249,=,CHEMBL4409,Homo sapiens,IC50,nM,2,8.698970004,O=C(O)CNc1ccc(-c2cnc(N3CCOCC3)c3nc(/C=C/c4ccc5ccccc5n4)cn23)cn1,"InChI=1S/C28H25N7O3/c36-26(37)17-30-25-10-6-20(15-29-25)24-16-31-27(34-11-13-38-14-12-34)28-33-22(18-35(24)28)9-8-21-7-5-19-3-1-2-4-23(19)32-21/h1-10,15-16,18H,11-14,17H2,(H,29,30)(H,36,37)/b9-8+",KERXXLCVFSFPML-CMDGGOBGSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x1249,N#Cc1ccc(CNC(=O)N2CCOCC2)cc1,0.353658537,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
1505,17675306,CHEMBL3706245,"Inhibition Assay: Preparation of rhACC1. Two liters of SF9 cells, infected with recombinant baculovirus containing full length human ACC1 cDNA, were suspended in ice-cold lysis buffer (25 mM Tris, pH 7.5; 150 mM NaCl; 10% glycerol; 5 mM imidazole (EMD Bioscience; Gibbstown, N.J.); 2 mM TCEP (BioVectra; Charlottetown, Canada); Benzonase nuclease (10000 U/100 g cell paste; Novagen; Madison, Wis.); EDTA-free protease inhibitor cocktail (1 tab/50 mL; Roche Diagnostics; Mannheim, Germany). Cells were lysed by 3 cycles of freeze-thaw and centrifuged at 40,000xg for 40 minutes (4 C.). Supernatant was directly loaded onto a HisTrap FF crude column (GE Healthcare; Piscataway, N.J.) and eluted with an imidazole gradient up to 0.5 M over 20 column volumes (CV). ACC1-containing fractions were pooled and diluted 1:5 with 25 mM Tris, pH 7.5, 2 mM TCEP, 10% glycerol and direct loaded onto a CaptoQ (GE Healthcare) column and eluted with an NaCl gradient up to 1 M over 20 CV's.",B,CHEMBL3699930,=,CHEMBL3351,Homo sapiens,IC50,nM,9,8.045757491,CC(F)(F)CNc1ccc2ccc(C(=O)N3CCC4(CC3)Cc3cn(C(C)(C)C)nc3C(=O)N4)cc2n1,"InChI=1S/C27H32F2N6O2/c1-25(2,3)35-15-19-14-27(32-23(36)22(19)33-35)9-11-34(12-10-27)24(37)18-6-5-17-7-8-21(31-20(17)13-18)30-16-26(4,28)29/h5-8,13,15H,9-12,14,16H2,1-4H3,(H,30,31)(H,32,36)",ZPKCBNMIGGUGFB-UHFFFAOYSA-N,Homo sapiens,Acetyl-CoA carboxylase 1,SINGLE PROTEIN,Q13085,Mpro-x0354,Cc1ccc(OCC(=O)N2CCN(C)CC2)cc1,0.324675325,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
1506,17675305,CHEMBL3706245,"Inhibition Assay: Preparation of rhACC1. Two liters of SF9 cells, infected with recombinant baculovirus containing full length human ACC1 cDNA, were suspended in ice-cold lysis buffer (25 mM Tris, pH 7.5; 150 mM NaCl; 10% glycerol; 5 mM imidazole (EMD Bioscience; Gibbstown, N.J.); 2 mM TCEP (BioVectra; Charlottetown, Canada); Benzonase nuclease (10000 U/100 g cell paste; Novagen; Madison, Wis.); EDTA-free protease inhibitor cocktail (1 tab/50 mL; Roche Diagnostics; Mannheim, Germany). Cells were lysed by 3 cycles of freeze-thaw and centrifuged at 40,000xg for 40 minutes (4 C.). Supernatant was directly loaded onto a HisTrap FF crude column (GE Healthcare; Piscataway, N.J.) and eluted with an imidazole gradient up to 0.5 M over 20 column volumes (CV). ACC1-containing fractions were pooled and diluted 1:5 with 25 mM Tris, pH 7.5, 2 mM TCEP, 10% glycerol and direct loaded onto a CaptoQ (GE Healthcare) column and eluted with an NaCl gradient up to 1 M over 20 CV's.",B,CHEMBL3699929,=,CHEMBL3351,Homo sapiens,IC50,nM,6.5,8.187086643,CC(C)(C)n1cc2c(n1)C(=O)NC1(CCN(C(=O)c3ccc4ccc(NCC(F)(F)F)nc4c3)CC1)C2,"InChI=1S/C26H29F3N6O2/c1-24(2,3)35-14-18-13-25(32-22(36)21(18)33-35)8-10-34(11-9-25)23(37)17-5-4-16-6-7-20(31-19(16)12-17)30-15-26(27,28)29/h4-7,12,14H,8-11,13,15H2,1-3H3,(H,30,31)(H,32,36)",TZHCIALBUATQPF-UHFFFAOYSA-N,Homo sapiens,Acetyl-CoA carboxylase 1,SINGLE PROTEIN,Q13085,Mpro-x0354,Cc1ccc(OCC(=O)N2CCN(C)CC2)cc1,0.324675325,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
1508,17675302,CHEMBL3706245,"Inhibition Assay: Preparation of rhACC1. Two liters of SF9 cells, infected with recombinant baculovirus containing full length human ACC1 cDNA, were suspended in ice-cold lysis buffer (25 mM Tris, pH 7.5; 150 mM NaCl; 10% glycerol; 5 mM imidazole (EMD Bioscience; Gibbstown, N.J.); 2 mM TCEP (BioVectra; Charlottetown, Canada); Benzonase nuclease (10000 U/100 g cell paste; Novagen; Madison, Wis.); EDTA-free protease inhibitor cocktail (1 tab/50 mL; Roche Diagnostics; Mannheim, Germany). Cells were lysed by 3 cycles of freeze-thaw and centrifuged at 40,000xg for 40 minutes (4 C.). Supernatant was directly loaded onto a HisTrap FF crude column (GE Healthcare; Piscataway, N.J.) and eluted with an imidazole gradient up to 0.5 M over 20 column volumes (CV). ACC1-containing fractions were pooled and diluted 1:5 with 25 mM Tris, pH 7.5, 2 mM TCEP, 10% glycerol and direct loaded onto a CaptoQ (GE Healthcare) column and eluted with an NaCl gradient up to 1 M over 20 CV's.",B,CHEMBL3699927,=,CHEMBL3351,Homo sapiens,IC50,nM,17,7.769551079,CCNc1nccc2ccc(C(=O)N3CCC4(CC3)Cc3cn(C(C)(C)C)nc3C(=O)N4)cc12,"InChI=1S/C26H32N6O2/c1-5-27-22-20-14-18(7-6-17(20)8-11-28-22)24(34)31-12-9-26(10-13-31)15-19-16-32(25(2,3)4)30-21(19)23(33)29-26/h6-8,11,14,16H,5,9-10,12-13,15H2,1-4H3,(H,27,28)(H,29,33)",NSIHEYUUBXTPNJ-UHFFFAOYSA-N,Homo sapiens,Acetyl-CoA carboxylase 1,SINGLE PROTEIN,Q13085,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.357615894,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
1509,17675301,CHEMBL3706245,"Inhibition Assay: Preparation of rhACC1. Two liters of SF9 cells, infected with recombinant baculovirus containing full length human ACC1 cDNA, were suspended in ice-cold lysis buffer (25 mM Tris, pH 7.5; 150 mM NaCl; 10% glycerol; 5 mM imidazole (EMD Bioscience; Gibbstown, N.J.); 2 mM TCEP (BioVectra; Charlottetown, Canada); Benzonase nuclease (10000 U/100 g cell paste; Novagen; Madison, Wis.); EDTA-free protease inhibitor cocktail (1 tab/50 mL; Roche Diagnostics; Mannheim, Germany). Cells were lysed by 3 cycles of freeze-thaw and centrifuged at 40,000xg for 40 minutes (4 C.). Supernatant was directly loaded onto a HisTrap FF crude column (GE Healthcare; Piscataway, N.J.) and eluted with an imidazole gradient up to 0.5 M over 20 column volumes (CV). ACC1-containing fractions were pooled and diluted 1:5 with 25 mM Tris, pH 7.5, 2 mM TCEP, 10% glycerol and direct loaded onto a CaptoQ (GE Healthcare) column and eluted with an NaCl gradient up to 1 M over 20 CV's.",B,CHEMBL3699926,=,CHEMBL3351,Homo sapiens,IC50,nM,47,7.327902142,COCCNc1nccc2ccc(C(=O)N3CCC4(CC3)Cc3cn(C(C)(C)C)nc3C(=O)N4)cc12,"InChI=1S/C27H34N6O3/c1-26(2,3)33-17-20-16-27(30-24(34)22(20)31-33)8-12-32(13-9-27)25(35)19-6-5-18-7-10-28-23(21(18)15-19)29-11-14-36-4/h5-7,10,15,17H,8-9,11-14,16H2,1-4H3,(H,28,29)(H,30,34)",ZDKJQHUUQXEHKB-UHFFFAOYSA-N,Homo sapiens,Acetyl-CoA carboxylase 1,SINGLE PROTEIN,Q13085,Mpro-x1093,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1,0.343949045,Mpro-x0305,CCNc1ccc(C#N)cn1,0.818181818
