;activity_id;assay_chembl_id;assay_description;assay_type;Name;relation;target_chembl_id;target_organism;type;units;IC50;pIC50;Smiles;standard_inchi;standard_inchi_key;organism;pref_name;target_type;uniprot_id;simFragName;simFragSmiles;simFragScore;mcsFragName;mcsFragSmiles;mcsFragRatio
960;17732275;CHEMBL3887823;Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.;B;CHEMBL3934936;=;CHEMBL4409;Homo sapiens;IC50;nM;3.5;8.455931955649724;CCN(CC)C(=O)c1cnn(C)c1C(=O)Nc1ccc2nc(N3CCCC3)nn2c1;InChI=1S/C20H26N8O2/c1-4-26(5-2)19(30)15-12-21-25(3)17(15)18(29)22-14-8-9-16-23-20(24-28(16)13-14)27-10-6-7-11-27/h8-9,12-13H,4-7,10-11H2,1-3H3,(H,22,29);LFLBLNHFLITFLT-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0354;Cc1ccc(OCC(=O)N2CCN(C)CC2)cc1;0.3382352941176471;Mpro-x0107;CC(=O)Nc1cnccc1C;0.8181818181818182
963;17781524;CHEMBL3888829;Scintillation Proximity Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ¿l of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate solution (stop reagent). After 1 h under shaking, the plate was centrifuged one minute at 170 g to allow beads to settle. Afterwards, radioactive counts were measured on a Perkin Elmer Top-Count Scintillation plate reader.;B;CHEMBL3934495;=;CHEMBL4409;Homo sapiens;IC50;nM;3.78;8.422508200162774;CCc1cnc(C)n2nc(CCc3nc(N4CCCC4)nn3C)nc12;InChI=1S/C17H24N8/c1-4-13-11-18-12(2)25-16(13)19-14(21-25)7-8-15-20-17(22-23(15)3)24-9-5-6-10-24/h11H,4-10H2,1-3H3;GCXBODMFGFPZET-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x1093;CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1;0.28346456692913385;Mpro-x0995;Nc1cncnc1;0.8571428571428571
969;17732250;CHEMBL3887823;Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.;B;CHEMBL3933457;=;CHEMBL4409;Homo sapiens;IC50;nM;17.9;7.747146969020108;Cn1ncc(C(=O)N2CCCC2)c1C(=O)Nc1ccc2nc(-c3cccnc3)nn2c1;InChI=1S/C21H20N8O2/c1-27-18(16(12-23-27)21(31)28-9-2-3-10-28)20(30)24-15-6-7-17-25-19(26-29(17)13-15)14-5-4-8-22-11-14/h4-8,11-13H,2-3,9-10H2,1H3,(H,24,30);YADNDCUXMJRWDA-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0434;O=C(Nc1ccccc1)Nc1cccnc1;0.39416058394160586;Mpro-x0107;CC(=O)Nc1cnccc1C;0.8181818181818182
980;17727331;CHEMBL3887748;"Inhibition Assay: A PDE10A assay may for example, be performed as follows: The assay is performed in 60 uL samples containing a fixed amount of the relevant PDE enzyme (sufficient to convert 20-25% of the cyclic nucleotide substrate), a buffer (50 mM HEPES7.6; 10 mM MgCl2; 0.02% Tween20), 0.1 mg/ml BSA, 225 pCi of 3H-labelled cyclic nucleotide substrate, tritium labeled cAMP to a final concentration of 5 nM and varying amounts of inhibitors. Reactions are initiated by addition of the cyclic nucleotide substrate, and reactions are allowed to proceed for one hr at room temperature before being terminated through mixing with 15 uL 8 mg/mL yttrium silicate SPA beads (Amersham). The beads are allowed to settle for one hr in the dark before the plates are counted in a Wallac 1450 Microbeta counter.";B;CHEMBL3932061;=;CHEMBL4409;Homo sapiens;IC50;nM;310.0;6.508638306165728;Cc1cc(C)n2cc(CCc3ccc4ccccc4n3)nc2n1;InChI=1S/C19H18N4/c1-13-11-14(2)23-12-17(22-19(23)20-13)10-9-16-8-7-15-5-3-4-6-18(15)21-16/h3-8,11-12H,9-10H2,1-2H3;DXCCBCLBIKQMTN-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0426;O=C(NCCc1ccncc1)c1ccccc1F;0.3865546218487395;Mpro-x0995;Nc1cncnc1;0.8571428571428571
989;17732248;CHEMBL3887823;Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.;B;CHEMBL3931197;=;CHEMBL4409;Homo sapiens;IC50;nM;43.6;7.360513510731415;Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccc2nc(-c3cccnc3)nn2c1;InChI=1S/C20H18N8O2/c1-26-17(15(11-22-26)20(30)27-8-3-9-27)19(29)23-14-5-6-16-24-18(25-28(16)12-14)13-4-2-7-21-10-13/h2,4-7,10-12H,3,8-9H2,1H3,(H,23,29);RDMCXMFACXWRIT-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0434;O=C(Nc1ccccc1)Nc1cccnc1;0.40601503759398494;Mpro-x0107;CC(=O)Nc1cnccc1C;0.8181818181818182
993;17706681;CHEMBL3887283;HTRF Assay: The PDE enzymatic reaction was carried out in assay buffer (20 mM Tris-HCl pH7.5, 10 mM MgCl2, 0.1% bovine serum albumin) containing enzyme and substrate. The PDE enzymes concentration ranged from 10 pM-250 pM, depending on each enzyme's specific activity. The substrate cyclic nucleotide (cAMP or cGMP) concentration used in the assay was 20 nM for PDE10, and 100 nM for other PDEs. The inhibitory effect of compound was determined by incubating various concentration of inhibitor in the enzymatic assay. Typically, compound was serial diluted in DMSO then further diluted in assay buffer. Next, the compound at varying concentration was mixed with PDE enzyme. The reaction was initiated by addition of cyclic nucleotide substrate, and incubated for 60 minutes at 29° C. The reaction was stopped by addition of lysis buffer from assay kit. The cAMP-d2 and anti-cAMP cryptate in the lysis buffer detected the level of cAMP left from the PDE hydrolysis reaction.;B;CHEMBL3930669;=;CHEMBL4409;Homo sapiens;IC50;nM;2.0;8.698970004336019;Cn1cc(-c2ccncc2)c(-c2ccc(OCc3nc4ccccc4c(=O)n3C)cc2)n1;InChI=1S/C25H21N5O2/c1-29-15-21(17-11-13-26-14-12-17)24(28-29)18-7-9-19(10-8-18)32-16-23-27-22-6-4-3-5-20(22)25(31)30(23)2/h3-15H,16H2,1-2H3;YWGMJOFUWHMUTC-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0426;O=C(NCCc1ccncc1)c1ccccc1F;0.38620689655172413;Mpro-x0995;Nc1cncnc1;0.8571428571428571
994;17781454;CHEMBL3888829;Scintillation Proximity Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ¿l of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate solution (stop reagent). After 1 h under shaking, the plate was centrifuged one minute at 170 g to allow beads to settle. Afterwards, radioactive counts were measured on a Perkin Elmer Top-Count Scintillation plate reader.;B;CHEMBL3930598;=;CHEMBL4409;Homo sapiens;IC50;nM;205.12;6.687991992161276;CCn1nc(N2CCCC2)nc1/C=C/c1nc2nc(C)cc(C)n2n1;InChI=1S/C17H22N8/c1-4-24-15(20-17(22-24)23-9-5-6-10-23)8-7-14-19-16-18-12(2)11-13(3)25(16)21-14/h7-8,11H,4-6,9-10H2,1-3H3/b8-7+;SORCAMPMGWCYHG-BQYQJAHWSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0395;Cc1nnc(CN2CCC=C(F)C2)s1;0.25;Mpro-x0995;Nc1cncnc1;0.8571428571428571
1006;17791767;CHEMBL3889072;"[3H] cAMP SPA Assay: The analysis of the activity of the enzyme Phosphodiesterase [3H] cAMP SPA (Perkin Elmer #7090 TRKQ) kit was used for the study of Phosphodiesterase 10. The kit contains:Yttrium scintillation proximity assay (SPA) in beads: yttrium silicate in microspheres resuspended pellet in MiliQ water containing 18 mM zinc sulfate.    10×PDE assay buffer: 500 mM Tris/HCl; 83 mM MgCl2; 17 mM EGTA; pH 7.5.    Tracer [3H] cAMP: substrate for enzymatic reaction.The test is based on the preferential binding of linear nucleotides to the SPA beads in the presence of zinc sulfate, with respect to the binding of cyclic nucleotides, which is almost imperceptible. Therefore, in optimum conditions, the product of the enzymatic reaction binds directly to SPA, and the substrate of the enzyme does not.";B;CHEMBL3928997;=;CHEMBL4409;Homo sapiens;IC50;nM;37.0;7.431798275933005;CCNc1nc(-n2cc(-c3ccncn3)cn2)nc(N)c1Br;InChI=1S/C13H13BrN8/c1-2-17-12-10(14)11(15)20-13(21-12)22-6-8(5-19-22)9-3-4-16-7-18-9/h3-7H,2H2,1H3,(H3,15,17,20,21);WNKRPOMIFBYNBG-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0305;CCNc1ccc(C#N)cn1;0.3404255319148936;Mpro-x0995;Nc1cncnc1;0.8571428571428571
1007;17740975;CHEMBL3887984;In Vitro Assay hPDE10a: Human recombinant PDE10A2 was expressed in Sf9 cells, using a recombinant baculovirus construct containing the full length sequence containing a 6×His sequence following the start Met to allow metal affinity purification of the recombinant protein. Cells were harvested and the phosphodiesterase protein was purified by metal chelate chromatography on Ni-sepharose 6FF.The affinity of the compounds of Formula (I) for phophodiesterases (PDE) was measured by a scintillation proximity assay (SPA). PDE Yttrium Silicate SPA beads allow PDE activity to be measured by direct binding of the primary phosphate groups of non-cyclic AMP or GMP to the beads via a complex iron chelation mechanism. The amount of bound tritiated product ([3H]-AMP) is measured by liquid scintillation counting.The compounds were dissolved and diluted in 100% DMSO in polystyrene plates to a concentration of 100-fold the final concentration in the assay. Human PDE10A enzyme solution (10 uL) was added to 20 ¿L, of incub;B;CHEMBL3928917;=;CHEMBL4409;Homo sapiens;IC50;nM;129.0;6.889410289700751;C(=C/c1ncc2ccccc2n1)\c1cn2c(-c3ccc(N4CCNCC4)nc3)cnc(N3CCOCC3)c2n1;InChI=1S/C29H29N9O/c1-2-4-24-21(3-1)17-31-26(35-24)7-6-23-20-38-25(19-33-28(29(38)34-23)37-13-15-39-16-14-37)22-5-8-27(32-18-22)36-11-9-30-10-12-36/h1-8,17-20,30H,9-16H2/b7-6+;OPCYKWHGLCZEEK-VOTSOKGWSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x1077;N#Cc1ccc(N2CCCOCC2)cn1;0.32298136645962733;Mpro-x0995;Nc1cncnc1;0.8571428571428571
1008;17732239;CHEMBL3887823;Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.;B;CHEMBL3928869;=;CHEMBL4409;Homo sapiens;IC50;nM;47.3;7.3251388592621876;Cn1ncc(C(=O)O)c1C(=O)Nc1ccc2nc(-c3ccccc3)nn2c1;InChI=1S/C18H14N6O3/c1-23-15(13(9-19-23)18(26)27)17(25)20-12-7-8-14-21-16(22-24(14)10-12)11-5-3-2-4-6-11/h2-10H,1H3,(H,20,25)(H,26,27);QXZZHVXOVMVDPC-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0434;O=C(Nc1ccccc1)Nc1cccnc1;0.45161290322580644;Mpro-x0107;CC(=O)Nc1cnccc1C;0.8181818181818182
1013;17732274;CHEMBL3887823;Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.;B;CHEMBL3928593;=;CHEMBL4409;Homo sapiens;IC50;nM;1.9;8.721246399047171;CCN(C)C(=O)c1cnn(C)c1C(=O)Nc1ccc2nc(N3CCCC3)nn2c1;InChI=1S/C19H24N8O2/c1-4-24(2)18(29)14-11-20-25(3)16(14)17(28)21-13-7-8-15-22-19(23-27(15)12-13)26-9-5-6-10-26/h7-8,11-12H,4-6,9-10H2,1-3H3,(H,21,28);UAUOWFRCPNIKMC-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0354;Cc1ccc(OCC(=O)N2CCN(C)CC2)cc1;0.3458646616541353;Mpro-x0107;CC(=O)Nc1cnccc1C;0.8181818181818182
1018;17724867;CHEMBL3887687;Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.;B;CHEMBL3927614;=;CHEMBL2959;Homo sapiens;IC50;nM;30.0;7.522878745280337;CCC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(C)c3c2)n1;InChI=1S/C18H16N4O/c1-3-4-8-17(23)22-16-7-5-6-15(21-16)13-9-14-12(2)10-19-18(14)20-11-13/h5-7,9-11H,3H2,1-2H3,(H,19,20)(H,21,22,23);OOOQAVNQHIRWMO-UHFFFAOYSA-N;Homo sapiens;Tyrosine-protein kinase ITK/TSK;SINGLE PROTEIN;Q08881;Mpro-x1093;CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1;0.38016528925619836;Mpro-x0305;CCNc1ccc(C#N)cn1;0.8181818181818182
1024;17732257;CHEMBL3887823;Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.;B;CHEMBL3927014;=;CHEMBL4409;Homo sapiens;IC50;nM;36.0;7.443697499232713;CN(C)c1nc2ccc(NC(=O)c3c(C(=O)N4CCOCC4)cnn3C)cn2n1;InChI=1S/C18H22N8O3/c1-23(2)18-21-14-5-4-12(11-26(14)22-18)20-16(27)15-13(10-19-24(15)3)17(28)25-6-8-29-9-7-25/h4-5,10-11H,6-9H2,1-3H3,(H,20,27);CCXAPPLKFINYBE-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x1249;N#Cc1ccc(CNC(=O)N2CCOCC2)cc1;0.43283582089552236;Mpro-x0107;CC(=O)Nc1cnccc1C;0.8181818181818182
1078;17724854;CHEMBL3887687;Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.;B;CHEMBL3920364;=;CHEMBL2959;Homo sapiens;IC50;nM;30.0;7.522878745280337;C#CC(=O)Nc1cccc(-c2cnc3[nH]ccc3c2)n1;InChI=1S/C15H10N4O/c1-2-14(20)19-13-5-3-4-12(18-13)11-8-10-6-7-16-15(10)17-9-11/h1,3-9H,(H,16,17)(H,18,19,20);YVMSMMXWFIRZCX-UHFFFAOYSA-N;Homo sapiens;Tyrosine-protein kinase ITK/TSK;SINGLE PROTEIN;Q08881;Mpro-x0434;O=C(Nc1ccccc1)Nc1cccnc1;0.38095238095238093;Mpro-x0305;CCNc1ccc(C#N)cn1;0.8181818181818182
1090;17781471;CHEMBL3888829;Scintillation Proximity Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ¿l of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate solution (stop reagent). After 1 h under shaking, the plate was centrifuged one minute at 170 g to allow beads to settle. Afterwards, radioactive counts were measured on a Perkin Elmer Top-Count Scintillation plate reader.;B;CHEMBL3919252;=;CHEMBL4409;Homo sapiens;IC50;nM;20.41;7.690156995283929;Cc1cc(C)n2nc(CCc3nc(N4CCCC4)nn3CC(F)(F)F)nc2n1;InChI=1S/C17H21F3N8/c1-11-9-12(2)28-15(21-11)22-13(24-28)5-6-14-23-16(26-7-3-4-8-26)25-27(14)10-17(18,19)20/h9H,3-8,10H2,1-2H3;YRKKSQGTYKJALL-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0395;Cc1nnc(CN2CCC=C(F)C2)s1;0.25210084033613445;Mpro-x0995;Nc1cncnc1;0.8571428571428571
1094;17791750;CHEMBL3889072;"[3H] cAMP SPA Assay: The analysis of the activity of the enzyme Phosphodiesterase [3H] cAMP SPA (Perkin Elmer #7090 TRKQ) kit was used for the study of Phosphodiesterase 10. The kit contains:Yttrium scintillation proximity assay (SPA) in beads: yttrium silicate in microspheres resuspended pellet in MiliQ water containing 18 mM zinc sulfate.    10×PDE assay buffer: 500 mM Tris/HCl; 83 mM MgCl2; 17 mM EGTA; pH 7.5.    Tracer [3H] cAMP: substrate for enzymatic reaction.The test is based on the preferential binding of linear nucleotides to the SPA beads in the presence of zinc sulfate, with respect to the binding of cyclic nucleotides, which is almost imperceptible. Therefore, in optimum conditions, the product of the enzymatic reaction binds directly to SPA, and the substrate of the enzyme does not.";B;CHEMBL3918813;=;CHEMBL4409;Homo sapiens;IC50;nM;18.0;7.744727494896693;C#CCNc1nc(-n2cc(-c3ccccn3)cn2)nc(N)c1Br;InChI=1S/C15H12BrN7/c1-2-6-19-14-12(16)13(17)21-15(22-14)23-9-10(8-20-23)11-5-3-4-7-18-11/h1,3-5,7-9H,6H2,(H3,17,19,21,22);AILVOCMYPOOJFN-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0426;O=C(NCCc1ccncc1)c1ccccc1F;0.288135593220339;Mpro-x0995;Nc1cncnc1;0.8571428571428571
1097;17732280;CHEMBL3887823;Inhibition Assay: The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ul contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat # SE-534) with or without a specific test compound. A range of concentrations of the potential inhibitor was used to generate data for calculating the concentration of inhibitor resulting in 50% of the effect (e.g. IC50, the concentration of the competitor inhibiting PDE10A activity by 50%). Non-specific activity was tested without the enzyme. The reaction was initiated by the addition of the substrate solution (cGMP and [3H]-cGMP) and allowed to progress for 20 minutes at room temperature. The reaction was terminated by adding 25 ul of YSi-SPA scintillation beads (GE Healthcare, cat. # RPNQ0150) in 18 mM zinc sulphate.;B;CHEMBL3918632;=;CHEMBL4409;Homo sapiens;IC50;nM;7.5;8.1249387366083;COC1CCN(c2nc3ccc(NC(=O)c4c(C(=O)N5CCCC5)cnn4C)cn3n2)C1;InChI=1S/C21H26N8O3/c1-26-18(16(11-22-26)20(31)27-8-3-4-9-27)19(30)23-14-5-6-17-24-21(25-29(17)12-14)28-10-7-15(13-28)32-2/h5-6,11-12,15H,3-4,7-10,13H2,1-2H3,(H,23,30);RZEWOYPDBQJIJU-UHFFFAOYSA-N;Homo sapiens;Phosphodiesterase 10A;SINGLE PROTEIN;Q9Y233;Mpro-x0354;Cc1ccc(OCC(=O)N2CCN(C)CC2)cc1;0.34965034965034963;Mpro-x0107;CC(=O)Nc1cnccc1C;0.8181818181818182
1103;17724843;CHEMBL3887687;Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively.;B;CHEMBL3918168;=;CHEMBL2959;Homo sapiens;IC50;nM;30.0;7.522878745280337;C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cccc(S(=O)(=O)N(C)C(C)(C)C)c4)c3n2)c1;InChI=1S/C26H27N5O3S/c1-6-23(32)29-19-11-7-10-18(13-19)22-16-28-25-24(30-22)21(15-27-25)17-9-8-12-20(14-17)35(33,34)31(5)26(2,3)4/h6-16H,1H2,2-5H3,(H,27,28)(H,29,32);FBMQVTKLCHHJLB-UHFFFAOYSA-N;Homo sapiens;Tyrosine-protein kinase ITK/TSK;SINGLE PROTEIN;Q08881;Mpro-x0434;O=C(Nc1ccccc1)Nc1cccnc1;0.3472222222222222;Mpro-x0946;NS(=O)(=O)c1ccc(Br)cc1;0.9090909090909091
